id,smiles,tags
493,CCS(=O)(=O)NC(NCC(N)c1ocnc1C(=O)Nc1c[nH]c(=O)c2ccccc12)c1ccc2c(c1)OCO2,{'iter1 exported merges'}
494,CCS(=O)(=NCc1cc2nnc(N)n2cc1-c1cnccn1)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
495,CCS(=O)(=NCc1ccc2nncn2c1NC(=O)Nc1cn[nH]c1)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
497,CCS(=O)(=NCc1cc(SCc2ccncc2)n2cnnc2c1)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
498,CCS(=O)(=Nc1cc(Sc2nc3ccsc3c(=O)[nH]2)n2cnnc2c1)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
499,CCS(=O)(=NCC1CN(S(=O)(=O)N2CCNCC2)Cc2[nH]nnc21)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
500,CCS(=O)(=O)c1c2cc3c(cc2cc2nc(Sc4cccc5nncn45)[nH]c12)OCO3,{'iter1 exported merges'}
501,CCS(=O)(=NCC1NC(=O)c2cc(S(=O)(=O)F)ccc21)NCc1ccc2c(c1)OCO2,{'iter1 exported merges'}
582,CC1CCOC1c1ccc2snnc2c1C(O)(O)F,{'iter1 exported merges'}
635,CCC(=O)Nc1c(O)cc(C)cc1NCC1CN(S(=O)(=O)NCCc2nc(C)cc(O)n2)CCO1,{'iter1 exported merges'}
707,Cn1ccc(S(=O)(=O)NCNc2nnc3ccccn23)n1,{'iter1 exported merges'}
759,O=S(=O)(NCCc1nnc2cnccn12)N1CCOCC1,{'iter1 exported merges'}
779,CNC(=O)Cc1ccc(-c2ccc3nnc(N)n3c2)c(NCc2oc(C)cc2C(=O)NCC(=O)OC)c1,{'iter1 exported merges'}
816,CS(=O)(=O)Nc1cccc(-c2ccc3nnc4n3c2=CNC=4)c1,{'iter1 exported merges'}
824,CS(=O)(=O)Nc1cccc(-c2ccc3nnc(N)n3c2Sc2nnc(-c3ccc[nH]3)o2)c1,{'iter1 exported merges'}
831,CS(=O)(=O)Nc1cccc(-c2ccc3nnc(N)n3c2Sc2nc(=O)c3sccc3[nH]2)c1,{'iter1 exported merges'}
839,CS(=O)(=O)Nc1cccc(-c2cn3c(N)nnc3cc2CNS(=O)(=O)c2ccc(N)nc2)c1,{'iter1 exported merges'}
841,CS(=O)(=O)Nc1cccc(-c2cn3c(N)nnc3cc2CNS(=O)(=O)N2CCOCC2)c1,{'iter1 exported merges'}
898,COc1ccc(-c2cn3c(N)nnc3cc2CNS(=O)(=O)c2ccc(O)cc2)cc1OC,{'iter1 exported merges'}
900,COc1ccc(-c2cn3c(N)nnc3cc2CNS(=O)(=O)c2ccn(C)n2)cc1OC,{'iter1 exported merges'}
933,CN(Cc1ccc(N)cc1)C1(O)CCc2nncn2C1,{'iter1 exported merges'}
962,CNC(=O)c1ccc(-c2cn3c(N)nnc3cc2CNS(=O)(=O)c2cscn2)cc1,{'iter1 exported merges'}
1033,O=S1(=O)C(c2ccccc2)CCCC12Cc1nncn1C(CNCc1n[nH]c(-c3ccccc3)n1)C2,{'iter1 exported merges'}
1043,O=S1(=O)NN(Cc2cccc3nncn23)Cc2nc(-c3ccccc3)nn21,{'iter1 exported merges'}
1083,Cn1c(-c2ccccc2)nnc1N(CO)c1cccc2c(Br)ncn12,{'iter1 exported merges'}
1097,O=S(=O)(NCc1cc(Nc2n[nH]c(-c3ccccc3)n2)n2cnnc2c1)c1ccns1,{'iter1 exported merges'}
1098,O=S(=O)(NCc1cc(Nc2n[nH]c(-c3ccccc3)n2)n2cnnc2c1)c1ccc(O)cc1,{'iter1 exported merges'}
1100,Cn1ccc(S(=O)(=O)NCc2cc(Nc3n[nH]c(-c4ccccc4)n3)n3cnnc3c2)n1,{'iter1 exported merges'}
1101,O=S(=O)(NCc1cc(Nc2n[nH]c(-c3ccccc3)n2)n2cnnc2c1)c1cscn1,{'iter1 exported merges'}
1121,Cn1ccc(S(=O)(=O)NCc2cc(N3CCCC(c4ccccc4)S3(=O)=O)n3cnnc3c2)n1,{'iter1 exported merges'}
1122,O=S(=O)(NCc1cc(N2CCCC(c3ccccc3)S2(=O)=O)n2cnnc2c1)c1cscn1,{'iter1 exported merges'}
1125,O=S(=O)(NCc1cc(N2CCCC(c3ccccc3)S2(=O)=O)n2cnnc2c1)N1CCOCC1,{'iter1 exported merges'}
1217,C=CCn1c(Sc2cc(N(CO)c3cn[nH]c3)cc3nncn23)nnc1-c1cccnc1,{'iter1 exported merges'}
1279,O=c1nc(Sc2cc(CNS(=O)(=O)c3cscn3)cc3nncn23)[nH]c2ccsc12,{'iter1 exported merges'}
1280,Nc1ccc(S(=O)(=O)NCCc2cc(Sc3nc4ccsc4c(=O)[nH]3)n3cnnc3c2)cn1,{'iter1 exported merges'}
1281,CCOC(=O)C=Cc1ccc(Sc2nc3ccsc3c(=O)[nH]2)n2cnnc12,{'iter1 exported merges'}
1607,CCCc1cccc(CNCc2ccno2)c1,{'iter1 exported merges'}
1708,CC(C)n1cc(CS(=O)(=O)CCNC(=O)Cc2ccon2)nn1,{'iter1 exported merges'}
1766,CCS(=O)(=O)NCC1CNCC1O,{'iter1 exported merges'}
1770,CCS(=O)(=O)NCc1ccc(N2CCCC2)cn1,{'iter1 exported merges'}
1781,CCS(=O)(=O)NCC1CCN(S(=O)(=O)CC)C1,{'iter1 exported merges'}
1807,CCS(=O)(=O)NCC1CCN(S(C)(=O)=O)C1,{'iter1 exported merges'}
1811,CCS(=O)(=O)NCC1CCN(CC(F)F)C1,{'iter1 exported merges'}
1994,O=C(CCCn1ccc2cc(Cl)ccc21)NCC1CCCN1,{'iter1 exported merges'}
2022,COc1cc(CNC(C)Cc2ccno2)cc2c1OCO2,{'iter1 exported merges'}
2074,c1cc(CNc2ccc3c(c2)OCO3)on1,{'iter1 exported merges'}
2096,CN(Cc1ccc2c(c1)OCO2)S(=O)(=O)Cc1ccon1,{'iter1 exported merges'}
