smiles,hit1,hit2
CCS(=O)(=Nc1ccn2cnnc2c1)NCc1ccc2c(c1)OCO2,7gp9-a,B0738a
NC(=O)C1CCCN1COc1ccc2[nH]c(Sc3cccc4nncn34)nc2c1,7gpf-a,B1219a
