smiles,hit0,hit1
[H]C1=C2N=Nc3c(c([H])c([H])c4[nH]c([H])c([H])c34)N2C(C([H])([H])N([H])[H])=C([H])N1[H],7gok-a,7go2-a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])[C@@]([H])(N([H])[H])N1N([H])[H])[C@]1(C2([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)N([H])C([H])([H])[H])C([H])([H])C1([H])[H],7gok-a,B0436a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])[C@@]([H])(N([H])[H])N1N([H])[H])[C@]1(C2([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],7gok-a,B0439a
[H]c1n[nH]c2c(c(C(=O)N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c3nc([H])c([H])c32)c1N([H])C([H])([H])C([H])([H])[H],7gok-a,B0446a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])C([H])([H])N1N([H])[H])[C@]1(C2([H])[H])C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])[C@]([H])(OC([H])([H])[H])C1([H])[H],7gok-a,B0450a
[H]c1nc2c([H])c([H])c3c(nnc([H])n3C(=O)N(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],7gok-a,B0454a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])[C@@]([H])(N([H])[H])N1N([H])[H])[C@]1(C2([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])[H])C([H])([H])C1([H])[H],7gok-a,B0455a
[H]OC([H])([H])c1c([H])c([H])c([C@]2([H])C([H])([H])N(/C([H])=N/N3:c4c([H])c([H])c5[nH]c([H])c([H])c5c4=NN=C3[H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],7gok-a,B0525a
[H]c1c([H])c([H])c([C@]2([H])C([H])([H])C([H])([H])[C@]([C@H]3C([H])[C@H]4C([H])C5NC([H])C([H])[C@H]5C([H])[C@@H]4[C@@H]4NNC([H])N43)(C([H])([H])N([H])[H])S2(=O)=O)c([H])c1[H],7gok-a,B0691a
[H]c1[nH]c2c(c1[H])C([H])([H])N([H])N([H])C([H])([H])[C@]([H])(C([H])([H])N([H])[H])C([H])([H])C([H])([H])c1c-2c([H])c([H])n1[H],7gok-a,B0723a
[H]c1[nH]c(-c2nnc(S[C@]([H])(N(C([H])([H])[H])[C@]([H])(N([H])N([H])[H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H])o2)c([H])c1[H],7gok-a,B0738a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])C([H])([H])N1N([H])[H])[C@@]([H])(N([H])c1n[nH]c(-c3c([H])c([H])c([H])c([H])c3[H])n1)C2([H])[H],7gok-a,B0742a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(c3nnc([H])n3[C@@]([H])([C@@]3(C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(c4c([H])c([H])c([H])c([H])c4[H])S3(=O)=O)C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],7gok-a,B0805a
[H]c1nc(C(=O)N([H])c2c([H])[nH]c(=O)c3c([H])c([H])c([H])c([H])c23)c([C@@]([H])(N([H])[H])C([H])([H])n2c([H])c([H])c3c([H])c(C(=O)N([H])[H])c([H])c([H])c32)o1,7gok-a,B0839a
[H]c1[nH]c2c(c1[H])C([H])([H])[C@]1(N([H])N([H])[C@]([H])(N([H])[H])N1N([H])[H])[C@]1(N([H])C([H])([H])C([H])([H])N([H])C1([H])[H])C2([H])[H],7gok-a,B0857a
[H]c1n[nH]c([H])c1N([H])C(=O)N([H])[C@@]1([H])n2c([H])nnc2[C@]2(C([H])([H])c3c([nH]c([H])c3[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],7gok-a,B0875a
[H]Sc1nc(C([H])([H])[C@@]([H])(c2[nH]c([H])c([H])c2[H])N([H])[C@]([H])(c2c([H])nc([H])c([H])c2[H])N([H])N([H])[H])c([H])nnc([H])c([H])c([H])c1[H],7gok-a,B0914a
[H]c1nc([H])c([H])c(C([H])([H])[S@@]([H])(C([H])([H])N([H])[H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])N([H])N([H])[H])C([H])([H])C([H])([H])[H])c1[H],7gok-a,B0931a
[H]c1[nH]c2c([H])c3c(N([H])[H])c(Sc4nc5c([H])c([H])sc5c(=O)[nH]4)n4c([H])nnc4c3c([H])c2c1[H],7gok-a,B0938a
[H]c1[nH]c(C([H])([H])C([H])([H])[H])c(-c2n[nH]c(C([H])([H])N([C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[H])S(=O)(=O)N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c2[H])c1[H],7gok-a,B1020a
[H]C1:C2:C(C([H])C([H])C([H])N1)N([H])NC1NC(:S:C2N([H])c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])N([H])[H],7gok-a,B1219a
[H]c1[nH]c2c([H])c([H])c3:C(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])S(=O)(=O)F)N([H]):C(=O):c3c2c1[H],7gok-a,B1264a
[H]Oc1c([H])c([H])c(S(=O)(=O)N([H])c2c([H])c3nc([H])c(N([H])[H])c([H])c3c3c([H])c([H])[nH]c23)c([H])c1[H],7gok-a,B1361a
[H]Oc1c(N([H])[H])c([H])nc2c(N([H])S(=O)(=O)c3c([H])nc(N([H])[H])c([H])c3[H])c([H])c3[nH]c([H])c([H])c3c12,7gok-a,B1460a
[H]c1c([C@]([H])(N=O)N([H])[H])c([H])c2c([H])c(C(=O)OC([H])([H])C([H])([H])[H])[nH]c2c1[H],7gok-a,B1462a
[H]c1nnsc1N(C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])N=[S@](=O)(N([H])C([H])([H])c1c([H])c([H])c2c(c1[H])OC([H])([H])O2)C([H])([H])C([H])([H])[H],7gol-a,7gp9-a
[H]N(C(=O)[C@@]1([H])OC([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])c1snnc1C([H])([H])[H],7gol-a,7gq4-a
