smiles,template,compound_set,hit1,hit2
CCS(=O)(=NCc1ccc2nncn2c1NC(=O)Nc1cn[nH]c1)NCc1ccc2c(c1)OCO2,7gp9-a,P501,7gp9-a,B0875a
