smiles,template,compound_set,hit1,hit2
CCS(=O)(=Nc1cc(Nc2n[nH]c(-c3ccccc3)n2)n2cnnc2c1)NCc1ccc2c(c1)OCO2,7gp9-a,P417,7gp9-a,B0742a
