smiles,template,compound_set,hit1,hit2
CCS(=O)(=Nc1cc(C(=O)NC)ccc1-c1ccc2nnc(N)n2c1)NCc1ccc2c(c1)OCO2,7gp9-a,P362,7gp9-a,B0455a
